Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent),Linear Grade (percent)
36.5666633326404,-118.26818400332604,7136,23413,4.434211673670839,3466,11371,21,143,Barren,0,13.41
36.5666525362576,-118.26850760877278,7165,23508,4.45220519143865,3470,11385,32,149,Barren,0,22.16
36.56678496949034,-118.26831676836551,7188,23582,4.466216653701228,3475,11401,32,156,Barren,0,15.69
36.56691848635133,-118.26802504549556,7218,23680,4.484870106716494,3478,11411,35,170,Barren,0,17.17
36.56697425308141,-118.26784275924425,7235,23737,4.495706829413506,3482,11424,29,176,Barren,0,28.52
36.56707925956842,-118.26780888935264,7247,23777,4.503209961952998,3485,11434,11,168,Barren,0,9.04
36.567274897709154,-118.26763300327265,7274,23865,4.519901433909781,3487,11440,8,187,Barren,0,7.53
36.56742549589765,-118.26736506711514,7303,23961,4.538069564687243,3491,11453,12,179,Barren,0,12.83
36.56743159340758,-118.26768498900663,7332,24055,4.555847763750322,3495,11467,29,161,Barren,0,32.83
36.56747011269761,-118.26784189331244,7347,24103,4.5649626616950245,3499,11480,24,139,Barren,0,12.87
36.56733628231297,-118.26813929421758,7377,24203,4.583901315312561,3503,11493,38,138,Barren,0,18.81
36.567214217962345,-118.26844445509414,7408,24303,4.602840669550903,3508,11509,39,137,Barren,0,16.43
36.56708980193126,-118.26866337734862,7432,24382,4.617739721521723,3512,11522,27,126,Barren,0,24.85
36.567048855672,-118.26888286082,7452,24448,4.63025775612298,3516,11535,24,116,Barren,0,11.08
36.56692679169961,-118.26918802075099,7482,24548,4.64919710814486,3522,11555,19,72,Barren,0,22.42
36.56680961107163,-118.26949606955299,7513,24648,4.668133251594267,3529,11578,33,133,Barren,0,29.57
36.56677187714111,-118.26982853238854,7543,24746,4.686786817778068,3535,11598,48,133,Barren,0,20.11
36.566628677986465,-118.27007258623769,7570,24835,4.703578036874572,3541,11617,39,82,Barren,0,17.0
36.566364430593914,-118.27013784087411,7600,24933,4.7222122303255025,3546,11634,45,79,Barren,0,11.34
36.566090696159556,-118.27013001989027,7630,25033,4.741151587925502,3549,11644,42,82,Barren,0,10.94
36.565860227958005,-118.27025159570604,7658,25125,4.758465026585147,3554,11660,24,64,Barren,0,21.69
36.56576947334351,-118.27053157996946,7685,25213,4.775238793047413,3561,11683,38,132,Barren,0,30.32
36.56571659441041,-118.2708528978867,7714,25310,4.793460806024221,3568,11706,45,140,Barren,0,24.54
36.565626064434554,-118.27117329121985,7745,25409,4.8123299702603655,3575,11729,32,134,Barren,0,23.41
36.56556880443327,-118.2714294254048,7768,25487,4.827100717611133,3582,11752,33,145,Barren,0,34.22
36.56557784873877,-118.27167581513477,7791,25559,4.840803465872417,3587,11768,43,140,Barren,0,15.66
36.56545548850435,-118.27194557471304,7818,25650,4.858015065855279,3591,11781,22,111,Barren,0,9.64
36.56536009780133,-118.27178188874166,7836,25710,4.86925043265543,3596,11798,34,15,Barren,0,21.28
36.56527,-118.27209427420289,7866,25807,4.88769046560286,3602,11818,23,70,Barren,0,27.22
36.565183726466046,-118.27240296111968,7895,25903,4.905848616358688,3609,11841,24,17,Barren,0,20.79
36.56504974628416,-118.27269019028688,7925,26000,4.924301965240248,3613,11854,19,319,Barren,0,6.89
36.56489768286717,-118.2729607196852,7954,26097,4.942646620005578,3615,11860,18,279,Barren,0,1.12
36.56471013690613,-118.27318986309386,7984,26193,4.960822272489722,3618,11870,3,38,Barren,0,10.41
36.56453170678222,-118.2734442470679,8014,26292,4.979585610711947,3621,11880,23,99,Barren,0,9.39
36.5643568510157,-118.27369986173824,8044,26391,4.998239276860019,3624,11890,22,87,Barren,0,14.74
36.56420273054313,-118.27396817364217,8073,26488,5.01656564650626,3627,11900,12,99,Barren,0,9.07
36.56407160973313,-118.27426723256931,8104,26587,5.035494811557757,3630,11909,10,107,Barren,0,3.55
36.56394385734791,-118.2745683770091,8134,26687,5.054415850096554,3631,11913,11,156,Barren,0,1.13
36.56386682403349,-118.27488553646884,8164,26785,5.072824419970299,3631,11913,20,190,Barren,0,-2.85
36.56378607491939,-118.27520630293006,8194,26883,5.091500167185978,3631,11913,14,155,Barren,0,-2.6
36.56368,-118.27551050273512,8224,26980,5.109924732525511,3632,11916,10,159,Barren,0,9.21
36.563625476845004,-118.275825950941,8252,27075,5.127851450197944,3634,11923,18,85,Barren,0,12.46
36.56351027587261,-118.2761340896204,8283,27175,5.1467345756246425,3638,11936,12,100,Barren,0,13.91
36.56345530001624,-118.27645041815524,8312,27270,5.164715744593151,3642,11949,23,109,Barren,0,21.82
36.563430066812465,-118.2766940133625,8334,27342,5.178361410644957,3646,11962,14,115,Barren,0,22.68
36.56338620820437,-118.27689117476787,8352,27402,5.18972758511143,3650,11975,7,106,Barren,0,17.56
36.56343156100507,-118.27721497608117,8381,27498,5.207988714559572,3654,11988,14,139,Barren,0,10.49
36.5633936054607,-118.27754717679201,8411,27597,5.226630813530537,3658,12001,11,71,Barren,0,9.47
36.56330604356762,-118.2778697821619,8442,27697,5.245549735048915,3660,12008,12,143,Barren,0,4.94
36.56323988479952,-118.27820057600239,8472,27797,5.264489091507808,3661,12011,5,198,Barren,0,0.83
36.56323479739784,-118.27853378356033,8502,27894,5.283004718065879,3663,12018,4,43,Barren,0,5.47
36.563081147404404,-118.27881389819365,8533,27994,5.301850123765392,3665,12024,5,48,Barren,5,6.18
36.56298631543974,-118.27913105368079,8563,28093,5.320651999508982,3666,12028,6,40,Barren,0,6.31
36.563,-118.27946488653741,8593,28191,5.339223219462643,3667,12031,5,114,Barren,4,1.68
36.56295097379757,-118.27977194759515,8621,28283,5.356616704801368,3668,12034,8,347,Barren,0,2.24
36.56297507222922,-118.28008985554155,8649,28377,5.374357520412935,3670,12041,8,39,Barren,0,7.83
36.56284503823908,-118.28037496176091,8679,28473,5.392573045973766,3672,12047,6,37,Barren,0,10.64
36.562609223431544,-118.28053504769493,8708,28571,5.4111517462091445,3675,12057,6,58,Barren,0,11.06
36.562605607427344,-118.28086208260801,8738,28667,5.429322959486938,3680,12073,8,57,Barren,0,23.98
36.56265314556402,-118.28113791076679,8763,28750,5.44499630376832,3685,12090,23,97,Barren,0,43.75
36.56260106243754,-118.28128920317184,8778,28798,5.454141356929732,3691,12110,28,94,Barren,0,37.59
36.562487081684864,-118.28145518924408,8797,28862,5.466274074161184,3698,12133,27,104,Barren,0,60.86
36.56254051052123,-118.28155289360865,8808,28897,5.472841004733771,3704,12152,29,100,Barren,0,44.26
36.56250422168787,-118.28169577831213,8821,28941,5.481166834924841,3710,12172,20,111,Barren,0,17.19
36.562271552746644,-118.28186587635015,8851,29039,5.499830211058609,3715,12188,20,82,Barren,0,18.14
36.56203336775573,-118.28203386020355,8882,29139,5.518765431773017,3720,12205,25,92,Barren,0,31.65
36.56208670742071,-118.28218621837215,8896,29188,5.527999378593485,3726,12224,16,40,Barren,0,25.18
36.561965300269094,-118.2823590339612,8917,29255,5.540755166418695,3731,12241,19,42,Barren,0,37.0
36.56183139198793,-118.28244518931724,8934,29310,5.551181409622436,3736,12257,24,55,Barren,0,25.28
36.561687126313615,-118.28243285052545,8950,29363,5.561183871113794,3740,12270,25,63,Barren,0,12.45
36.56183548743454,-118.28269914572424,8979,29458,5.579189623458044,3744,12283,23,25,Barren,0,13.98
36.56165673202201,-118.28259859618922,9001,29530,5.59275766890932,3748,12297,25,55,Barren,0,18.05
36.56171946182387,-118.28283789236478,9023,29604,5.606742856023392,3752,12310,26,27,Barren,0,13.93
36.56149128514368,-118.28267449800289,9052,29700,5.624950472143914,3756,12323,28,42,Barren,0,16.52
36.56159050302719,-118.28296097787583,9080,29791,5.642283578801444,3760,12336,22,30,Barren,0,11.51
36.56137817229416,-118.28274725844125,9111,29891,5.661170144320589,3763,12346,29,33,Barren,0,22.73
36.56140352096475,-118.28289515795456,9124,29935,5.669572300276194,3767,12359,25,38,Barren,0,12.21
36.56151334472527,-118.28320668945052,9155,30035,5.688474386721539,3771,12372,28,36,Barren,0,16.88
36.56130368324018,-118.2830398931843,9182,30126,5.70568479549863,3775,12385,28,32,Barren,0,49.78
36.561285421684694,-118.28311626505409,9190,30149,5.71011198323024,3779,12398,28,32,Barren,0,12.76
36.56140472380524,-118.28342239237153,9220,30249,5.729016399728702,3783,12411,28,37,Barren,0,45.47
36.56139385376528,-118.28351308301222,9228,30276,5.7341108834291585,3787,12425,29,32,Barren,0,28.68
36.561394946611635,-118.28367483983492,9243,30324,5.743098270576584,3790,12434,27,27,Barren,0,34.38
36.56130895780197,-118.28364211743562,9253,30356,5.749317812955415,3794,12448,24,36,Barren,0,14.52
36.56136551056626,-118.28391306339758,9278,30439,5.7648713009774255,3797,12457,28,20,Barren,0,10.43
36.561420408089674,-118.28424469363226,9308,30538,5.7836836205137185,3801,12470,28,29,Barren,0,40.87
36.56134073362955,-118.28425073362955,9317,30567,5.789204957413369,3804,12480,23,31,Barren,0,13.67
36.56114,-118.28412918347352,9342,30649,5.804645023207845,3808,12493,20,47,Barren,0,12.15
36.561253235698445,-118.28442863698851,9371,30746,5.8230339626081395,3812,12507,23,42,Barren,0,18.73
36.56133688767309,-118.28461844383655,9391,30809,5.835062624815539,3815,12516,25,36,Barren,0,13.12
36.56110028957265,-118.28447,9420,30906,5.853388943839358,3819,12530,25,61,Barren,0,35.54
36.56110600202281,-118.28457550353991,9430,30937,5.859263954153353,3822,12539,25,38,Barren,0,10.92
36.5612493707069,-118.28484392611824,9458,31032,5.8771735435844,3825,12549,24,46,Barren,0,12.37
36.561032919689104,-118.28472922834936,9485,31117,5.893445337228699,3829,12562,23,57,Barren,0,38.23
36.56101767833317,-118.2848313690741,9494,31148,5.89921731133721,3833,12575,25,59,Barren,0,21.3
36.560868727974196,-118.28495501762065,9514,31213,5.911600617858576,3837,12589,24,102,Barren,0,40.44
36.56093143785048,-118.28504000000001,9524,31247,5.918012229029204,3840,12598,26,86,Barren,0,51.04
36.56089386947424,-118.28509693473711,9531,31269,5.922106017454535,3844,12612,26,78,Barren,0,12.79
36.56105693051148,-118.28527772204592,9555,31349,5.937209238295126,3847,12621,29,22,Barren,0,37.75
36.56103224384855,-118.28537783400623,9564,31379,5.943027612794017,3851,12635,31,29,Barren,0,20.65
36.56105143720151,-118.28558574880604,9583,31441,5.9546552725171695,3854,12644,33,22,Barren,0,21.64
36.56097019749888,-118.28546197498888,9597,31488,5.963536039468465,3858,12657,35,20,Barren,0,13.82
36.56100604125357,-118.28579125743573,9627,31585,5.981998021075685,3863,12674,43,193,Barren,0,22.62
36.560967635226106,-118.28612003352603,9657,31682,6.00045679827353,3870,12697,39,26,Barren,0,27.57
36.56098580396665,-118.28645272578326,9687,31780,6.018983666194118,3877,12720,41,18,Barren,0,24.16
36.56097627149573,-118.28679237102563,9717,31880,6.037865679386428,3883,12740,38,10,Barren,0,58.48
36.560917483848,-118.28671490308798,9727,31911,6.043786869485452,3890,12762,44,3,Barren,0,34.06
36.560833243904064,-118.28654540243174,9744,31970,6.054861163768129,3894,12776,39,16,Barren,0,12.63
36.56076908345955,-118.28627649772804,9769,32052,6.070446618080913,3898,12789,37,9,Barren,0,61.48
36.560715847726996,-118.28627678181596,9775,32071,6.074128999044001,3902,12802,39,5,Barren,0,7.44
36.56066164073527,-118.28594312588217,9806,32171,6.093042200020976,3905,12812,43,139,Barren,0,29.09
36.560613385102236,-118.2858565760711,9815,32202,6.098895812768308,3908,12822,38,159,Barren,0,23.78
36.560581184330346,-118.28607697236623,9835,32268,6.11134189118841,3913,12838,42,5,Barren,0,56.38
36.56053601026994,-118.28618207188956,9846,32303,6.117964677542991,3919,12858,41,22,Barren,0,54.44
36.5605,-118.28631681557005,9859,32345,6.125854508911396,3925,12877,36,12,Barren,0,66.51
36.56045451975213,-118.28640615801704,9868,32376,6.131731280729599,3933,12904,35,36,Barren,0,46.02
36.56039168242003,-118.28661485821975,9888,32441,6.144114500526065,3941,12930,39,79,Barren,0,26.71
36.56045915908407,-118.28691099090088,9916,32531,6.16121679690706,3947,12949,39,32,Barren,0,31.91
36.560326615162964,-118.28682661516297,9932,32586,6.171513945087376,3951,12963,35,34,Barren,0,7.47
36.56025,-118.28650803326396,9962,32683,6.189990649833394,3954,12972,40,14,Barren,0,18.22
36.56019932500418,-118.28641656255223,9972,32716,6.196164336881995,3958,12986,41,18,Barren,0,13.44
36.56019867818991,-118.28675547873397,10002,32815,6.214994571460394,3963,13002,41,110,Barren,0,29.56
36.56015835507694,-118.28697002609232,10022,32880,6.227236790600623,3967,13015,32,30,Barren,0,13.35
36.560090331631876,-118.28665099489564,10051,32977,6.245576052437668,3970,13025,36,57,Barren,0,33.21
36.560076389280454,-118.28673976962796,10059,33003,6.2506017820988005,3974,13038,36,288,Barren,0,64.75
36.56003,-118.28674588387429,10065,33020,6.253828488181854,3978,13051,33,79,Barren,0,47.32
36.559965420817484,-118.28681121264265,10074,33051,6.259584220732113,3981,13061,34,263,Barren,0,50.82
36.559932643051525,-118.28675039509251,10080,33072,6.263653412958882,3986,13077,36,75,Barren,0,27.94
36.55986292637337,-118.28694463186686,10099,33135,6.275473680802454,3990,13091,35,64,Barren,0,20.91
36.55982615943633,-118.28674135873172,10118,33196,6.287050387469715,3994,13104,38,329,Barren,0,13.39
36.55961878276468,-118.28654700641174,10147,33290,6.30500487804702,3998,13117,40,36,Barren,0,53.34
36.559616101260055,-118.28664254176408,10155,33319,6.310316101441322,4002,13130,39,50,Barren,0,10.86
36.55970593164882,-118.28692385884369,10183,33407,6.327135989287461,4006,13143,41,338,Barren,0,12.35
36.55970701738387,-118.2872581274817,10212,33505,6.345708223444661,4010,13156,34,27,Barren,0,16.1
36.55984136602546,-118.28755136602545,10243,33604,6.3644646194010575,4014,13169,35,54,Barren,0,13.19
36.55992949546915,-118.28785029757387,10271,33698,6.382156702591505,4018,13182,35,2,Barren,0,11.98
36.559943245419404,-118.28818841754938,10301,33797,6.400966771055585,4021,13192,34,13,Barren,0,12.23
36.559994584942864,-118.28852126448575,10332,33897,6.419797677768309,4026,13209,34,17,Barren,0,47.18
36.55990964584159,-118.28849567449261,10341,33929,6.4258425499022005,4030,13222,32,19,Barren,0,13.5
36.559775269228034,-118.28820053845607,10372,34028,6.4446915355261885,4035,13238,33,13,Barren,0,55.35
36.55969239507977,-118.28825548118375,10382,34062,6.45118611900924,4040,13255,30,14,Barren,0,55.6
36.559629174388895,-118.28833986673739,10393,34096,6.457597453636186,4045,13271,31,13,Barren,0,18.43
36.559511196117306,-118.28803598058651,10423,34195,6.476350239891844,4051,13291,37,10,Barren,0,36.93
36.55946175844121,-118.28819010649943,10438,34244,6.485571098740412,4056,13307,35,9,Barren,0,29.37
36.55944187398525,-118.28837187398526,10454,34298,6.4957634275030465,4061,13323,34,17,Barren,0,16.66
36.559305646003565,-118.28807642120783,10484,34398,6.514691237700575,4066,13340,31,14,Barren,0,16.11
36.559145613003935,-118.28780122600787,10515,34497,6.533567698219954,4071,13356,33,20,Barren,0,13.91
36.55897910317158,-118.28753213756211,10545,34597,6.552440438826989,4076,13373,32,30,Barren,0,44.21
36.55887,-118.28749830104704,10558,34638,6.560217809960865,4081,13389,32,26,Barren,0,17.8
36.55893712516564,-118.2878179465469,10587,34735,6.578574518934316,4086,13406,31,16,Barren,0,17.67
36.55874559116373,-118.28758192690643,10617,34833,6.5972155130417205,4092,13425,31,29,Barren,0,19.36
36.558564183466935,-118.28734403057783,10647,34930,6.615440881190828,4097,13442,27,44,Barren,0,18.57
36.558602303553165,-118.28763842842532,10673,35017,6.632009130564274,4102,13458,34,27,Barren,0,18.62
36.55867767984487,-118.28796551323757,10704,35117,6.6509154535024235,4107,13474,34,30,Barren,0,14.39
36.55876866934862,-118.28828645159632,10734,35217,6.669825252514415,4112,13491,38,18,Barren,0,17.19
36.558796816384,-118.28862408192,10764,35316,6.688685098714254,4117,13507,35,20,Barren,0,15.48
36.55885685440687,-118.28895483525494,10795,35416,6.707525472618944,4122,13524,34,26,Barren,0,15.25
36.55890669735155,-118.28928348675778,10825,35514,6.726108282909687,4126,13537,35,22,Barren,0,12.95
36.558909409677106,-118.28962206613011,10855,35613,6.744921001048385,4131,13553,35,5,Barren,0,19.22
36.55889,-118.28995877193779,10885,35712,6.7636768026916325,4137,13573,45,10,Barren,0,23.61
36.55885913614867,-118.29029666199304,10916,35812,6.782571290315291,4144,13596,41,14,Barren,0,21.39
36.558868913984874,-118.29062239789411,10945,35908,6.800682121266128,4149,13612,44,7,Barren,0,14.17
36.55888916742889,-118.29096167428891,10975,36007,6.819584624486714,4153,13625,40,8,Barren,0,8.06
36.55899389321448,-118.29126839013014,11005,36105,6.838101760342406,4154,13629,43,37,Barren,0,-1.77
36.55921986567251,-118.29144851385963,11035,36203,6.8566617587223995,4152,13622,37,42,Barren,0,-19.84
36.559424457009776,-118.29165891401954,11064,36300,6.875017302698173,4147,13606,35,184,Barren,0,-28.64
36.5596048257293,-118.29190191879482,11094,36397,6.893400593116961,4141,13586,46,239,Barren,0,-24.65
36.55977304518997,-118.2921290064557,11121,36488,6.910564021884908,4134,13563,47,261,Barren,0,-37.7
36.55988926070488,-118.29229926070488,11141,36553,6.922977736854179,4127,13540,36,244,Barren,0,-27.97
36.56005200240218,-118.29256560432391,11171,36652,6.941570807389897,4120,13517,39,251,Barren,0,-15.91
36.560290394784516,-118.29272039478451,11201,36750,6.96016850499326,4115,13501,45,221,Barren,0,-16.87
36.56043565148207,-118.29300569000145,11232,36849,6.978935637240877,4111,13488,46,216,Barren,0,-9.14
36.56060460233104,-118.29299129728045,11250,36911,6.990649394187422,4110,13484,51,308,Barren,0,8.14
36.560856637295856,-118.29293123898596,11279,37004,7.008399268638204,4113,13494,40,245,Barren,0,17.93
36.561084765644836,-118.29277936196263,11308,37099,7.026293527329254,4117,13507,30,286,Barren,0,18.94
36.561314025674534,-118.29259409445282,11338,37199,7.045199357846266,4121,13520,25,286,Barren,0,16.58
36.5615763177485,-118.29249842056288,11369,37299,7.064104909286863,4125,13533,31,261,Barren,0,10.21
36.56184788285078,-118.2925,11399,37398,7.082889433143762,4129,13547,32,261,Barren,0,16.77
36.56211009962612,-118.29248803985047,11428,37494,7.1010392907470345,4134,13563,30,238,Barren,0,15.23
36.562357090757146,-118.29262882103595,11458,37593,7.119829135920742,4139,13579,29,233,Barren,0,18.19
36.562610024101396,-118.29275936727814,11489,37693,7.138768494239372,4143,13593,33,223,Barren,0,13.35
36.56281268430153,-118.29298335537692,11519,37792,7.157513367576961,4147,13606,32,220,Barren,0,10.55
36.563035211986424,-118.29317521198642,11549,37891,7.176236165087771,4151,13619,27,235,Barren,0,27.4
36.56298144279688,-118.29302216419532,11564,37940,7.185517018260535,4155,13632,30,228,Barren,0,11.47
36.56285216741536,-118.29272172396917,11594,38040,7.204453197289459,4159,13645,31,216,Barren,0,14.51
36.56273682704568,-118.29242455136378,11624,38136,7.222790123077267,4163,13658,28,222,Barren,0,14.01
36.56257327639824,-118.29217553571596,11653,38231,7.240661473851643,4167,13671,30,227,Barren,0,52.75
36.56263644051374,-118.29210656386988,11662,38261,7.246472920827036,4172,13688,25,229,Barren,0,14.87
36.56288219022851,-118.29225033322498,11692,38361,7.265254702600928,4176,13701,24,224,Barren,0,14.96
36.56311365074904,-118.29242728567414,11723,38460,7.284042448758282,4181,13717,26,212,Barren,0,15.36
36.563347704511344,-118.29258741757526,11752,38557,7.3025154957568,4185,13730,26,224,Barren,0,12.08
36.56359747155127,-118.2926047960035,11780,38649,7.319818987496103,4186,13734,45,303,Barren,0,-7.39
36.56381974356985,-118.29266965809315,11806,38732,7.335610337880901,4188,13740,46,271,Barren,0,13.38
36.56405958264344,-118.29257447830429,11834,38824,7.353022518962106,4190,13747,50,213,Barren,0,11.06
36.5642274306437,-118.29261638472616,11853,38887,7.36486380279385,4191,13750,48,319,Barren,0,-4.25
36.56447210678062,-118.29253256673789,11881,38979,7.38241714223426,4191,13750,47,272,Barren,0,-5.36
36.564701839883696,-118.29243,11908,39068,7.399298704961377,4190,13747,36,269,Barren,0,-2.65
36.56493280793934,-118.29256801323224,11937,39162,7.417019604829902,4191,13750,37,270,Barren,0,6.85
36.565169600184824,-118.2925077998614,11963,39250,7.433736789417566,4191,13750,38,242,Barren,0,3.65
36.56536431034759,-118.2926960775869,11991,39340,7.450789793928692,4192,13753,39,232,Barren,0,4.15
36.56558012440129,-118.2926535729041,12015,39420,7.465903395944652,4193,13757,36,298,Barren,0,1.45
36.56581421687522,-118.29248315260399,12045,39519,7.484660574935762,4194,13760,42,300,Barren,0,3.7
36.566070254940385,-118.29245101308105,12074,39613,7.502460660228145,4194,13760,39,259,Barren,0,-3.92
36.566332820165236,-118.29245443168823,12103,39709,7.520623445280756,4194,13760,42,222,Barren,0,3.45
36.56654511970795,-118.29255023941592,12128,39791,7.536243189816999,4193,13757,46,209,Barren,0,-11.34
36.566749082850095,-118.29268817555007,12154,39876,7.55229827382746,4189,13743,44,269,Barren,0,-23.38
36.56700097369995,-118.29280097369995,12184,39974,7.570814362650534,4183,13724,36,154,Barren,0,-22.55
36.56721749567505,-118.29295749882047,12212,40065,7.588132714706277,4181,13717,35,281,Barren,0,-0.03
36.5674881948232,-118.29300595790664,12242,40165,7.607049678516454,4182,13720,37,245,Barren,0,13.62
36.56775801078019,-118.29298817691807,12272,40264,7.625739131395272,4185,13730,33,278,Barren,0,17.07
36.56801521381446,-118.29287126644797,12303,40364,7.644678490938503,4189,13743,34,275,Barren,0,18.71
36.568276261842286,-118.29276982577746,12333,40464,7.663594308601235,4193,13757,36,271,Barren,0,14.47
36.56854668177604,-118.2927256744506,12364,40563,7.682459546132047,4198,13773,35,268,Barren,0,16.66
36.56881601090941,-118.29267916515148,12394,40663,7.701267521808323,4203,13789,32,263,Barren,0,16.43
36.56908812968429,-118.29264137087719,12424,40763,7.720206879531726,4207,13802,36,262,Barren,0,12.65
36.56935657922563,-118.29257669164983,12455,40863,7.739120145382906,4211,13816,32,274,Barren,0,9.06
36.56962732517685,-118.29256866580808,12485,40962,7.757853109828457,4214,13825,33,265,Barren,0,10.27
36.56990036086283,-118.29254578038486,12516,41061,7.776781893617428,4218,13839,32,261,Barren,0,14.56
36.57017199036636,-118.29250668791626,12546,41161,7.795695758803996,4222,13852,33,259,Barren,0,15.51
36.570441649793175,-118.29244955816749,12576,41261,7.8146163373827715,4226,13865,30,261,Barren,0,12.75
36.57071541952143,-118.29244397103017,12607,41361,7.8335556949891005,4230,13878,31,262,Barren,0,7.75
36.57098349565931,-118.29240325217035,12637,41460,7.852236141131683,4233,13888,26,279,Barren,0,9.92
36.571210309924346,-118.29222589454251,12667,41558,7.870762192109554,4236,13898,23,303,Barren,0,9.16
36.571399985577614,-118.29198001869568,12697,41658,7.889701549710669,4238,13904,17,296,Barren,0,7.63
36.571649402705276,-118.29184088631644,12728,41758,7.9086060805767655,4241,13914,19,270,Barren,0,7.54
36.571905215992096,-118.29172909785102,12758,41857,7.927358919044729,4244,13924,27,280,Barren,0,12.78
36.57215068080562,-118.29157804258116,12788,41957,7.946298277350135,4247,13934,16,258,Barren,0,13.52
36.57241595960642,-118.29150955710473,12819,42055,7.9650380143388,4251,13947,17,252,Barren,0,12.61
36.57268429466721,-118.29149224361896,12848,42154,7.983623811356418,4255,13960,17,247,Barren,0,13.25
36.57295452928291,-118.2915216679026,12879,42253,8.002387429987188,4259,13973,16,240,Barren,0,12.93
36.573220831690094,-118.29159929109153,12909,42353,8.021305697042045,4263,13986,18,231,Barren,0,13.91
36.57349085807851,-118.29165123823385,12939,42452,8.040205184025618,4267,13999,18,226,Barren,0,15.25
36.57374565689467,-118.29176869827481,12970,42552,8.058998824181144,4271,14012,21,224,Barren,0,9.53
36.57396735087431,-118.29196404864132,13000,42651,8.077784817450995,4274,14022,20,220,Barren,0,11.15
36.574205044527446,-118.29212611018824,13030,42750,8.096529559467756,4277,14032,22,221,Barren,0,7.62
36.574423216785405,-118.29232653998413,13060,42849,8.115283329825242,4280,14042,20,211,Barren,0,8.52
36.57464319068423,-118.29252286171771,13090,42948,8.134003656280633,4283,14052,21,216,Barren,0,10.04
36.57486138606495,-118.2927093953828,13120,43044,8.152310971333776,4285,14058,23,196,Barren,0,5.23
36.57501472458074,-118.29299186106978,13150,43144,8.171250330219676,4288,14068,21,208,Barren,0,9.91
36.575221990269476,-118.29321253307025,13181,43244,8.190113080742202,4290,14075,24,213,Barren,0,8.92
36.57542289664561,-118.29344331045215,13211,43344,8.209019705949581,4293,14085,21,209,Barren,0,11.31
36.57562462065855,-118.2936738521812,13242,43444,8.227959063851152,4296,14094,23,212,Barren,0,7.14
36.575806477284125,-118.29392867253672,13272,43544,8.246895742744888,4299,14104,20,196,Barren,0,11.28
36.57595178359898,-118.2942158186588,13302,43643,8.265748929991444,4302,14114,29,189,Barren,0,12.03
36.57609426282996,-118.29450697186994,13333,43743,8.284688290788063,4306,14127,25,197,Barren,0,11.02
36.57620422124076,-118.29481812648078,13363,43843,8.30357194462358,4309,14137,24,188,Barren,0,8.82
36.57630329172195,-118.29513597760794,13394,43943,8.32251130933398,4312,14147,29,196,Barren,0,12.11
36.576397478567046,-118.29545598875862,13424,44043,8.341443674417436,4316,14160,25,172,Barren,0,13.43
36.57646419277428,-118.2957858933094,13455,44143,8.36034140743996,4319,14170,29,187,Barren,0,9.25
36.57651,-118.29612170921565,13485,44243,8.379262587060857,4322,14180,30,179,Shrub,0,8.51
36.5765265617548,-118.29646004848153,13515,44342,8.39809162557636,4325,14190,24,176,Shrub,0,10.39
36.57655253898861,-118.29679222707973,13545,44440,8.416630846006914,4328,14199,25,188,Shrub,0,12.21
36.57673125920563,-118.29702435423,13574,44534,8.43449379505189,4332,14213,16,211,Barren,0,13.22
36.57698417174523,-118.29710805724841,13603,44630,8.45259523356378,4336,14226,8,219,Barren,0,17.07
36.57715605797022,-118.29695773913402,13627,44707,8.467123809952026,4340,14239,14,240,Shrub,0,17.64
36.57736123555771,-118.29675010393046,13656,44803,8.485411660913323,4345,14255,12,241,Grassland,0,15.32
36.57762315340155,-118.29665786174596,13686,44902,8.504239293485336,4349,14268,9,249,Grassland,0,19.69
36.577730360422635,-118.29641981978867,13711,44983,8.519399383815248,4354,14285,11,252,Grassland,0,13.84
36.57795943579642,-118.29623584630536,13741,45082,8.538254238681741,4358,14298,7,268,Grassland,0,10.58
36.57817586658043,-118.29603316085026,13771,45181,8.5569859298021,4362,14311,15,289,Barren,0,15.1
36.578009795619174,-118.29577125547272,13801,45279,8.575522469902134,4366,14324,12,257,Barren,0,15.49
36.577881432953575,-118.29547286590716,13831,45378,8.594325565182839,4370,14337,10,248,Grassland,0,12.26
36.57776350265925,-118.29516886929943,13861,45477,8.61307883992232,4374,14350,7,248,Barren,0,14.15
36.5777033451699,-118.29483676135922,13892,45577,8.631990043691657,4379,14367,10,235,Barren,0,16.08
36.577661279487444,-118.29450146891082,13922,45677,8.650840594367581,4383,14380,14,235,Shrub,0,13.27
36.577546270484525,-118.29419382315902,13953,45776,8.669690472435118,4388,14396,13,234,Barren,0,14.45
36.577479609734105,-118.29386375574566,13983,45876,8.688595827097043,4392,14409,12,231,Barren,0,12.73
36.57740329845315,-118.29354808229468,14012,45973,8.706907988604248,4396,14423,14,217,Shrub,0,15.52
36.57765139607406,-118.29340383949183,14043,46073,8.725847350124575,4400,14436,12,224,Barren,0,14.75
36.57789761490727,-118.29325492339515,14073,46173,8.744780989476054,4404,14449,7,220,Barren,0,10.81
36.57808199217259,-118.29305801435025,14100,46261,8.761582348160049,4407,14459,4,235,Barren,0,7.77
36.57823583756273,-118.29277596446832,14131,46361,8.780521711984635,4410,14469,5,224,Barren,0,9.94
